日期,SKU编号,商品名称,销量,单价,销售额,活动标记
2026-01-03,C005,沐浴球,3,15.0,45.0,日常
2026-01-04,A001,爆款玻尿酸面膜,284,89.0,25276.0,日常
2026-01-04,A002,美白精华液30ml,142,199.0,28258.0,日常
2026-01-04,A003,氨基酸洁面乳120g,108,69.0,7452.0,日常
2026-01-04,A004,烟酰胺原液15ml,107,149.0,15943.0,日常
2026-01-04,A005,防晒霜SPF50+ 50ml,31,129.0,3999.0,日常
2026-01-04,B001,补水面膜10片装,56,59.0,3304.0,日常
2026-01-04,B002,眼霜15ml,35,169.0,5915.0,日常
2026-01-04,B003,身体乳250ml,27,79.0,2133.0,日常
2026-01-04,B004,卸妆水500ml,24,49.0,1176.0,日常
2026-01-04,B005,护手霜50g,36,35.0,1260.0,日常
2026-01-04,C001,化妆棉200片,13,19.0,247.0,日常
2026-01-04,C002,唇膜5g,9,45.0,405.0,日常
2026-01-04,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-04,C004,发膜200ml,4,55.0,220.0,日常
2026-01-04,C005,沐浴球,3,15.0,45.0,日常
2026-01-05,A001,爆款玻尿酸面膜,311,89.0,27679.0,日常
2026-01-05,A002,美白精华液30ml,113,199.0,22487.0,日常
2026-01-05,A003,氨基酸洁面乳120g,76,69.0,5244.0,日常
2026-01-05,A004,烟酰胺原液15ml,93,149.0,13857.0,日常
2026-01-05,A005,防晒霜SPF50+ 50ml,30,129.0,3870.0,日常
2026-01-05,B001,补水面膜10片装,46,59.0,2714.0,日常
2026-01-05,B002,眼霜15ml,34,169.0,5746.0,日常
2026-01-05,B003,身体乳250ml,18,79.0,1422.0,日常
2026-01-05,B004,卸妆水500ml,22,49.0,1078.0,日常
2026-01-05,B005,护手霜50g,38,35.0,1330.0,日常
2026-01-05,C001,化妆棉200片,11,19.0,209.0,日常
2026-01-05,C002,唇膜5g,8,45.0,360.0,日常
2026-01-05,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-05,C004,发膜200ml,3,55.0,165.0,日常
2026-01-05,C005,沐浴球,3,15.0,45.0,日常
2026-01-06,A001,爆款玻尿酸面膜,379,89.0,33731.0,日常
2026-01-06,A002,美白精华液30ml,130,199.0,25870.0,日常
2026-01-06,A003,氨基酸洁面乳120g,97,69.0,6693.0,日常
2026-01-06,A004,烟酰胺原液15ml,98,149.0,14602.0,日常
2026-01-06,A005,防晒霜SPF50+ 50ml,27,129.0,3483.0,日常
2026-01-06,B001,补水面膜10片装,53,59.0,3127.0,日常
2026-01-06,B002,眼霜15ml,34,169.0,5746.0,日常
2026-01-06,B003,身体乳250ml,27,79.0,2133.0,日常
2026-01-06,B004,卸妆水500ml,17,49.0,833.0,日常
2026-01-06,B005,护手霜50g,37,35.0,1295.0,日常
2026-01-06,C001,化妆棉200片,12,19.0,228.0,日常
2026-01-06,C002,唇膜5g,8,45.0,360.0,日常
2026-01-06,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-06,C004,发膜200ml,4,55.0,220.0,日常
2026-01-06,C005,沐浴球,2,15.0,30.0,日常
2026-01-07,A001,爆款玻尿酸面膜,367,89.0,32663.0,日常
2026-01-07,A002,美白精华液30ml,129,199.0,25671.0,日常
2026-01-07,A003,氨基酸洁面乳120g,101,69.0,6969.0,日常
2026-01-07,A004,烟酰胺原液15ml,95,149.0,14155.0,日常
2026-01-07,A005,防晒霜SPF50+ 50ml,31,129.0,3999.0,日常
2026-01-07,B001,补水面膜10片装,49,59.0,2891.0,日常
2026-01-07,B002,眼霜15ml,30,169.0,5070.0,日常
2026-01-07,B003,身体乳250ml,25,79.0,1975.0,日常
2026-01-07,B004,卸妆水500ml,18,49.0,882.0,日常
2026-01-07,B005,护手霜50g,31,35.0,1085.0,日常
2026-01-07,C001,化妆棉200片,12,19.0,228.0,日常
2026-01-07,C002,唇膜5g,8,45.0,360.0,日常
2026-01-07,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-07,C004,发膜200ml,4,55.0,220.0,日常
2026-01-07,C005,沐浴球,3,15.0,45.0,日常
2026-01-08,A001,爆款玻尿酸面膜,331,89.0,29459.0,日常
2026-01-08,A002,美白精华液30ml,134,199.0,26666.0,日常
2026-01-08,A003,氨基酸洁面乳120g,120,69.0,8280.0,日常
2026-01-08,A004,烟酰胺原液15ml,74,149.0,11026.0,日常
2026-01-08,A005,防晒霜SPF50+ 50ml,29,129.0,3741.0,日常
2026-01-08,B001,补水面膜10片装,48,59.0,2832.0,日常
2026-01-08,B002,眼霜15ml,23,169.0,3887.0,日常
2026-01-08,B003,身体乳250ml,31,79.0,2449.0,日常
2026-01-08,B004,卸妆水500ml,19,49.0,931.0,日常
2026-01-08,B005,护手霜50g,30,35.0,1050.0,日常
2026-01-08,C001,化妆棉200片,13,19.0,247.0,日常
2026-01-08,C002,唇膜5g,6,45.0,270.0,日常
2026-01-08,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-08,C004,发膜200ml,4,55.0,220.0,日常
2026-01-08,C005,沐浴球,3,15.0,45.0,日常
2026-01-09,A001,爆款玻尿酸面膜,325,89.0,28925.0,日常
2026-01-09,A002,美白精华液30ml,137,199.0,27263.0,日常
2026-01-09,A003,氨基酸洁面乳120g,102,69.0,7038.0,日常
2026-01-09,A004,烟酰胺原液15ml,110,149.0,16390.0,日常
2026-01-09,A005,防晒霜SPF50+ 50ml,30,129.0,3870.0,日常
2026-01-09,B001,补水面膜10片装,43,59.0,2537.0,日常
2026-01-09,B002,眼霜15ml,33,169.0,5577.0,日常
2026-01-09,B003,身体乳250ml,25,79.0,1975.0,日常
2026-01-09,B004,卸妆水500ml,20,49.0,980.0,日常
2026-01-09,B005,护手霜50g,17,35.0,595.0,日常
2026-01-09,C001,化妆棉200片,13,19.0,247.0,日常
2026-01-09,C002,唇膜5g,7,45.0,315.0,日常
2026-01-09,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-09,C004,发膜200ml,4,55.0,220.0,日常
2026-01-09,C005,沐浴球,3,15.0,45.0,日常
2026-01-10,A001,爆款玻尿酸面膜,270,89.0,24030.0,日常
2026-01-10,A002,美白精华液30ml,198,199.0,39402.0,日常
2026-01-10,A003,氨基酸洁面乳120g,127,69.0,8763.0,日常
2026-01-10,A004,烟酰胺原液15ml,106,149.0,15794.0,日常
2026-01-10,A005,防晒霜SPF50+ 50ml,42,129.0,5418.0,日常
2026-01-10,B001,补水面膜10片装,53,59.0,3127.0,日常
2026-01-10,B002,眼霜15ml,30,169.0,5070.0,日常
2026-01-10,B003,身体乳250ml,33,79.0,2607.0,日常
2026-01-10,B004,卸妆水500ml,17,49.0,833.0,日常
2026-01-10,B005,护手霜50g,40,35.0,1400.0,日常
2026-01-10,C001,化妆棉200片,16,19.0,304.0,日常
2026-01-10,C002,唇膜5g,9,45.0,405.0,日常
2026-01-10,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-10,C004,发膜200ml,5,55.0,275.0,日常
2026-01-10,C005,沐浴球,3,15.0,45.0,日常
2026-01-11,A001,爆款玻尿酸面膜,326,89.0,29014.0,日常
2026-01-11,A002,美白精华液30ml,104,199.0,20696.0,日常
2026-01-11,A003,氨基酸洁面乳120g,96,69.0,6624.0,日常
2026-01-11,A004,烟酰胺原液15ml,96,149.0,14304.0,日常
2026-01-11,A005,防晒霜SPF50+ 50ml,39,129.0,5031.0,日常
2026-01-11,B001,补水面膜10片装,69,59.0,4071.0,日常
2026-01-11,B002,眼霜15ml,37,169.0,6253.0,日常
2026-01-11,B003,身体乳250ml,27,79.0,2133.0,日常
2026-01-11,B004,卸妆水500ml,21,49.0,1029.0,日常
2026-01-11,B005,护手霜50g,42,35.0,1470.0,日常
2026-01-11,C001,化妆棉200片,15,19.0,285.0,日常
2026-01-11,C002,唇膜5g,9,45.0,405.0,日常
2026-01-11,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-11,C004,发膜200ml,5,55.0,275.0,日常
2026-01-11,C005,沐浴球,4,15.0,60.0,日常
2026-01-12,A001,爆款玻尿酸面膜,312,89.0,27768.0,日常
2026-01-12,A002,美白精华液30ml,127,199.0,25273.0,日常
2026-01-12,A003,氨基酸洁面乳120g,103,69.0,7107.0,日常
2026-01-12,A004,烟酰胺原液15ml,83,149.0,12367.0,日常
2026-01-12,A005,防晒霜SPF50+ 50ml,22,129.0,2838.0,日常
2026-01-12,B001,补水面膜10片装,48,59.0,2832.0,日常
2026-01-12,B002,眼霜15ml,26,169.0,4394.0,日常
2026-01-12,B003,身体乳250ml,30,79.0,2370.0,日常
2026-01-12,B004,卸妆水500ml,19,49.0,931.0,日常
2026-01-12,B005,护手霜50g,39,35.0,1365.0,日常
2026-01-12,C001,化妆棉200片,11,19.0,209.0,日常
2026-01-12,C002,唇膜5g,9,45.0,405.0,日常
2026-01-12,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-12,C004,发膜200ml,4,55.0,220.0,日常
2026-01-12,C005,沐浴球,3,15.0,45.0,日常
2026-01-13,A001,爆款玻尿酸面膜,347,89.0,30883.0,日常
2026-01-13,A002,美白精华液30ml,119,199.0,23681.0,日常
2026-01-13,A003,氨基酸洁面乳120g,105,69.0,7245.0,日常
2026-01-13,A004,烟酰胺原液15ml,94,149.0,14006.0,日常
2026-01-13,A005,防晒霜SPF50+ 50ml,31,129.0,3999.0,日常
2026-01-13,B001,补水面膜10片装,47,59.0,2773.0,日常
2026-01-13,B002,眼霜15ml,35,169.0,5915.0,日常
2026-01-13,B003,身体乳250ml,24,79.0,1896.0,日常
2026-01-13,B004,卸妆水500ml,22,49.0,1078.0,日常
2026-01-13,B005,护手霜50g,31,35.0,1085.0,日常
2026-01-13,C001,化妆棉200片,14,19.0,266.0,日常
2026-01-13,C002,唇膜5g,10,45.0,450.0,日常
2026-01-13,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-13,C004,发膜200ml,3,55.0,165.0,日常
2026-01-13,C005,沐浴球,3,15.0,45.0,日常
2026-01-14,A001,爆款玻尿酸面膜,286,89.0,25454.0,日常
2026-01-14,A002,美白精华液30ml,117,199.0,23283.0,日常
2026-01-14,A003,氨基酸洁面乳120g,93,69.0,6417.0,日常
2026-01-14,A004,烟酰胺原液15ml,83,149.0,12367.0,日常
2026-01-14,A005,防晒霜SPF50+ 50ml,35,129.0,4515.0,日常
2026-01-14,B001,补水面膜10片装,51,59.0,3009.0,日常
2026-01-14,B002,眼霜15ml,33,169.0,5577.0,日常
2026-01-14,B003,身体乳250ml,33,79.0,2607.0,日常
2026-01-14,B004,卸妆水500ml,17,49.0,833.0,日常
2026-01-14,B005,护手霜50g,23,35.0,805.0,日常
2026-01-14,C001,化妆棉200片,15,19.0,285.0,日常
2026-01-14,C002,唇膜5g,8,45.0,360.0,日常
2026-01-14,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-14,C004,发膜200ml,3,55.0,165.0,日常
2026-01-14,C005,沐浴球,2,15.0,30.0,日常
2026-01-15,A001,爆款玻尿酸面膜,338,89.0,30082.0,日常
2026-01-15,A002,美白精华液30ml,123,199.0,24477.0,日常
2026-01-15,A003,氨基酸洁面乳120g,72,69.0,4968.0,日常
2026-01-15,A004,烟酰胺原液15ml,78,149.0,11622.0,日常
2026-01-15,A005,防晒霜SPF50+ 50ml,33,129.0,4257.0,日常
2026-01-15,B001,补水面膜10片装,52,59.0,3068.0,日常
2026-01-15,B002,眼霜15ml,30,169.0,5070.0,日常
2026-01-15,B003,身体乳250ml,34,79.0,2686.0,日常
2026-01-15,B004,卸妆水500ml,21,49.0,1029.0,日常
2026-01-15,B005,护手霜50g,40,35.0,1400.0,日常
2026-01-15,C001,化妆棉200片,14,19.0,266.0,日常
2026-01-15,C002,唇膜5g,8,45.0,360.0,日常
2026-01-15,C003,指甲油12ml,4,29.0,116.0,日常
2026-01-15,C004,发膜200ml,3,55.0,165.0,日常
2026-01-15,C005,沐浴球,2,15.0,30.0,日常
2026-01-16,A001,爆款玻尿酸面膜,322,89.0,28658.0,日常
2026-01-16,A002,美白精华液30ml,125,199.0,24875.0,日常
2026-01-16,A003,氨基酸洁面乳120g,101,69.0,6969.0,日常
2026-01-16,A004,烟酰胺原液15ml,88,149.0,13112.0,日常
2026-01-16,A005,防晒霜SPF50+ 50ml,31,129.0,3999.0,日常
2026-01-16,B001,补水面膜10片装,50,59.0,2950.0,日常
2026-01-16,B002,眼霜15ml,29,169.0,4901.0,日常
2026-01-16,B003,身体乳250ml,25,79.0,1975.0,日常
2026-01-16,B004,卸妆水500ml,13,49.0,637.0,日常
2026-01-16,B005,护手霜50g,36,35.0,1260.0,日常
2026-01-16,C001,化妆棉200片,11,19.0,209.0,日常
2026-01-16,C002,唇膜5g,7,45.0,315.0,日常
2026-01-16,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-16,C004,发膜200ml,4,55.0,220.0,日常
2026-01-16,C005,沐浴球,3,15.0,45.0,日常
2026-01-17,A001,爆款玻尿酸面膜,400,89.0,35600.0,日常
2026-01-17,A002,美白精华液30ml,125,199.0,24875.0,日常
2026-01-17,A003,氨基酸洁面乳120g,108,69.0,7452.0,日常
2026-01-17,A004,烟酰胺原液15ml,95,149.0,14155.0,日常
2026-01-17,A005,防晒霜SPF50+ 50ml,41,129.0,5289.0,日常
2026-01-17,B001,补水面膜10片装,57,59.0,3363.0,日常
2026-01-17,B002,眼霜15ml,32,169.0,5408.0,日常
2026-01-17,B003,身体乳250ml,32,79.0,2528.0,日常
2026-01-17,B004,卸妆水500ml,23,49.0,1127.0,日常
2026-01-17,B005,护手霜50g,37,35.0,1295.0,日常
2026-01-17,C001,化妆棉200片,15,19.0,285.0,日常
2026-01-17,C002,唇膜5g,10,45.0,450.0,日常
2026-01-17,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-17,C004,发膜200ml,4,55.0,220.0,日常
2026-01-17,C005,沐浴球,3,15.0,45.0,日常
2026-01-18,A001,爆款玻尿酸面膜,348,89.0,30972.0,日常
2026-01-18,A002,美白精华液30ml,124,199.0,24676.0,日常
2026-01-18,A003,氨基酸洁面乳120g,101,69.0,6969.0,日常
2026-01-18,A004,烟酰胺原液15ml,99,149.0,14751.0,日常
2026-01-18,A005,防晒霜SPF50+ 50ml,34,129.0,4386.0,日常
2026-01-18,B001,补水面膜10片装,55,59.0,3245.0,日常
2026-01-18,B002,眼霜15ml,32,169.0,5408.0,日常
2026-01-18,B003,身体乳250ml,31,79.0,2449.0,日常
2026-01-18,B004,卸妆水500ml,21,49.0,1029.0,日常
2026-01-18,B005,护手霜50g,40,35.0,1400.0,日常
2026-01-18,C001,化妆棉200片,14,19.0,266.0,日常
2026-01-18,C002,唇膜5g,9,45.0,405.0,日常
2026-01-18,C003,指甲油12ml,6,29.0,174.0,日常
2026-01-18,C004,发膜200ml,4,55.0,220.0,日常
2026-01-18,C005,沐浴球,3,15.0,45.0,日常
2026-01-19,A001,爆款玻尿酸面膜,309,89.0,27501.0,日常
2026-01-19,A002,美白精华液30ml,137,199.0,27263.0,日常
2026-01-19,A003,氨基酸洁面乳120g,97,69.0,6693.0,日常
2026-01-19,A004,烟酰胺原液15ml,92,149.0,13708.0,日常
2026-01-19,A005,防晒霜SPF50+ 50ml,24,129.0,3096.0,日常
2026-01-19,B001,补水面膜10片装,40,59.0,2360.0,日常
2026-01-19,B002,眼霜15ml,31,169.0,5239.0,日常
2026-01-19,B003,身体乳250ml,28,79.0,2212.0,日常
2026-01-19,B004,卸妆水500ml,17,49.0,833.0,日常
2026-01-19,B005,护手霜50g,34,35.0,1190.0,日常
2026-01-19,C001,化妆棉200片,11,19.0,209.0,日常
2026-01-19,C002,唇膜5g,6,45.0,270.0,日常
2026-01-19,C003,指甲油12ml,5,29.0,145.0,日常
2026-01-19,C004,发膜200ml,4,55.0,220.0,日常
2026-01-19,C005,沐浴球,3,15.0,45.0,日常
2026-01-20,A001,爆款玻尿酸面膜,748,75.6,56548.8,年货节
2026-01-20,A002,美白精华液30ml,330,169.2,55836.0,年货节
2026-01-20,A003,氨基酸洁面乳120g,238,58.6,13946.8,年货节
2026-01-20,A004,烟酰胺原液15ml,186,126.6,23547.6,年货节
2026-01-20,A005,防晒霜SPF50+ 50ml,73,109.6,8000.8,年货节
2026-01-20,B001,补水面膜10片装,73,50.1,3657.3,年货节
2026-01-20,B002,眼霜15ml,57,143.7,8190.9,年货节
2026-01-20,B003,身体乳250ml,56,67.1,3757.6,年货节
2026-01-20,B004,卸妆水500ml,40,41.6,1664.0,年货节
2026-01-20,B005,护手霜50g,70,29.8,2086.0,年货节
2026-01-20,C001,化妆棉200片,24,16.1,386.4,年货节
2026-01-20,C002,唇膜5g,11,38.2,420.2,年货节
2026-01-20,C003,指甲油12ml,8,24.6,196.8,年货节
2026-01-20,C004,发膜200ml,6,46.8,280.8,年货节
2026-01-20,C005,沐浴球,5,12.8,64.0,年货节
2026-01-21,A001,爆款玻尿酸面膜,697,75.6,52693.2,年货节
2026-01-21,A002,美白精华液30ml,301,169.2,50929.2,年货节
2026-01-21,A003,氨基酸洁面乳120g,253,58.6,14825.8,年货节
2026-01-21,A004,烟酰胺原液15ml,210,126.6,26586.0,年货节
2026-01-21,A005,防晒霜SPF50+ 50ml,64,109.6,7014.4,年货节
2026-01-21,B001,补水面膜10片装,84,50.1,4208.4,年货节
2026-01-21,B002,眼霜15ml,52,143.7,7472.4,年货节
2026-01-21,B003,身体乳250ml,56,67.1,3757.6,年货节
2026-01-21,B004,卸妆水500ml,43,41.6,1788.8,年货节
2026-01-21,B005,护手霜50g,62,29.8,1847.6,年货节
2026-01-21,C001,化妆棉200片,15,16.1,241.5,年货节
2026-01-21,C002,唇膜5g,11,38.2,420.2,年货节
2026-01-21,C003,指甲油12ml,8,24.6,196.8,年货节
2026-01-21,C004,发膜200ml,6,46.8,280.8,年货节
2026-01-21,C005,沐浴球,3,12.8,38.4,年货节
2026-01-22,A001,爆款玻尿酸面膜,651,75.6,49215.6,年货节
2026-01-22,A002,美白精华液30ml,208,169.2,35193.6,年货节
2026-01-22,A003,氨基酸洁面乳120g,222,58.6,13009.2,年货节
2026-01-22,A004,烟酰胺原液15ml,185,126.6,23421.0,年货节
2026-01-22,A005,防晒霜SPF50+ 50ml,66,109.6,7233.6,年货节
2026-01-22,B001,补水面膜10片装,102,50.1,5110.2,年货节
2026-01-22,B002,眼霜15ml,50,143.7,7185.0,年货节
2026-01-22,B003,身体乳250ml,37,67.1,2482.7,年货节
2026-01-22,B004,卸妆水500ml,37,41.6,1539.2,年货节
2026-01-22,B005,护手霜50g,67,29.8,1996.6,年货节
2026-01-22,C001,化妆棉200片,16,16.1,257.6,年货节
2026-01-22,C002,唇膜5g,12,38.2,458.4,年货节
2026-01-22,C003,指甲油12ml,7,24.6,172.2,年货节
2026-01-22,C004,发膜200ml,6,46.8,280.8,年货节
2026-01-22,C005,沐浴球,4,12.8,51.2,年货节
2026-01-23,A001,爆款玻尿酸面膜,908,75.6,68644.8,年货节
2026-01-23,A002,美白精华液30ml,266,169.2,45007.2,年货节
2026-01-23,A003,氨基酸洁面乳120g,218,58.6,12774.8,年货节
2026-01-23,A004,烟酰胺原液15ml,184,126.6,23294.4,年货节
2026-01-23,A005,防晒霜SPF50+ 50ml,45,109.6,4932.0,年货节
2026-01-23,B001,补水面膜10片装,103,50.1,5160.3,年货节
2026-01-23,B002,眼霜15ml,35,143.7,5029.5,年货节
2026-01-23,B003,身体乳250ml,58,67.1,3891.8,年货节
2026-01-23,B004,卸妆水500ml,31,41.6,1289.6,年货节
2026-01-23,B005,护手霜50g,53,29.8,1579.4,年货节
2026-01-23,C001,化妆棉200片,19,16.1,305.9,年货节
2026-01-23,C002,唇膜5g,15,38.2,573.0,年货节
2026-01-23,C003,指甲油12ml,7,24.6,172.2,年货节
2026-01-23,C004,发膜200ml,6,46.8,280.8,年货节
2026-01-23,C005,沐浴球,4,12.8,51.2,年货节
2026-01-24,A001,爆款玻尿酸面膜,853,75.6,64486.8,年货节
2026-01-24,A002,美白精华液30ml,302,169.2,51098.4,年货节
2026-01-24,A003,氨基酸洁面乳120g,266,58.6,15587.6,年货节
2026-01-24,A004,烟酰胺原液15ml,171,126.6,21648.6,年货节
2026-01-24,A005,防晒霜SPF50+ 50ml,80,109.6,8768.0,年货节
2026-01-24,B001,补水面膜10片装,105,50.1,5260.5,年货节
2026-01-24,B002,眼霜15ml,54,143.7,7759.8,年货节
2026-01-24,B003,身体乳250ml,50,67.1,3355.0,年货节
2026-01-24,B004,卸妆水500ml,42,41.6,1747.2,年货节
2026-01-24,B005,护手霜50g,69,29.8,2056.2,年货节
2026-01-24,C001,化妆棉200片,23,16.1,370.3,年货节
2026-01-24,C002,唇膜5g,11,38.2,420.2,年货节
2026-01-24,C003,指甲油12ml,7,24.6,172.2,年货节
2026-01-24,C004,发膜200ml,9,46.8,421.2,年货节
2026-01-24,C005,沐浴球,4,12.8,51.2,年货节
2026-01-25,A001,爆款玻尿酸面膜,751,75.6,56775.6,年货节
2026-01-25,A002,美白精华液30ml,310,169.2,52452.0,年货节
2026-01-25,A003,氨基酸洁面乳120g,237,58.6,13888.2,年货节
2026-01-25,A004,烟酰胺原液15ml,257,126.6,32536.2,年货节
2026-01-25,A005,防晒霜SPF50+ 50ml,70,109.6,7672.0,年货节
2026-01-25,B001,补水面膜10片装,112,50.1,5611.2,年货节
2026-01-25,B002,眼霜15ml,58,143.7,8334.6,年货节
2026-01-25,B003,身体乳250ml,63,67.1,4227.3,年货节
2026-01-25,B004,卸妆水500ml,41,41.6,1705.6,年货节
2026-01-25,B005,护手霜50g,72,29.8,2145.6,年货节
2026-01-25,C001,化妆棉200片,22,16.1,354.2,年货节
2026-01-25,C002,唇膜5g,15,38.2,573.0,年货节
2026-01-25,C003,指甲油12ml,7,24.6,172.2,年货节
2026-01-25,C004,发膜200ml,7,46.8,327.6,年货节
2026-01-25,C005,沐浴球,6,12.8,76.8,年货节
2026-01-26,A001,爆款玻尿酸面膜,731,75.6,55263.6,年货节
2026-01-26,A002,美白精华液30ml,263,169.2,44499.6,年货节
2026-01-26,A003,氨基酸洁面乳120g,230,58.6,13478.0,年货节
2026-01-26,A004,烟酰胺原液15ml,194,126.6,24560.4,年货节
2026-01-26,A005,防晒霜SPF50+ 50ml,48,109.6,5260.8,年货节
2026-01-26,B001,补水面膜10片装,90,50.1,4509.0,年货节
2026-01-26,B002,眼霜15ml,56,143.7,8047.2,年货节
2026-01-26,B003,身体乳250ml,52,67.1,3489.2,年货节
2026-01-26,B004,卸妆水500ml,33,41.6,1372.8,年货节
2026-01-26,B005,护手霜50g,62,29.8,1847.6,年货节
2026-01-26,C001,化妆棉200片,22,16.1,354.2,年货节
2026-01-26,C002,唇膜5g,12,38.2,458.4,年货节
2026-01-26,C003,指甲油12ml,7,24.6,172.2,年货节
2026-01-26,C004,发膜200ml,7,46.8,327.6,年货节
2026-01-26,C005,沐浴球,4,12.8,51.2,年货节
2026-01-27,A001,爆款玻尿酸面膜,777,75.6,58741.2,年货节
2026-01-27,A002,美白精华液30ml,270,169.2,45684.0,年货节
2026-01-27,A003,氨基酸洁面乳120g,223,58.6,13067.8,年货节
2026-01-27,A004,烟酰胺原液15ml,179,126.6,22661.4,年货节
2026-01-27,A005,防晒霜SPF50+ 50ml,56,109.6,6137.6,年货节
2026-01-27,B001,补水面膜10片装,96,50.1,4809.6,年货节
2026-01-27,B002,眼霜15ml,58,143.7,8334.6,年货节
2026-01-27,B003,身体乳250ml,54,67.1,3623.4,年货节
2026-01-27,B004,卸妆水500ml,40,41.6,1664.0,年货节
2026-01-27,B005,护手霜50g,52,29.8,1549.6,年货节
2026-01-27,C001,化妆棉200片,19,16.1,305.9,年货节
2026-01-27,C002,唇膜5g,9,38.2,343.8,年货节
2026-01-27,C003,指甲油12ml,8,24.6,196.8,年货节
2026-01-27,C004,发膜200ml,6,46.8,280.8,年货节
2026-01-27,C005,沐浴球,5,12.8,64.0,年货节
2026-01-28,A001,爆款玻尿酸面膜,749,75.6,56624.4,年货节
2026-01-28,A002,美白精华液30ml,258,169.2,43653.6,年货节
2026-01-28,A003,氨基酸洁面乳120g,213,58.6,12481.8,年货节
2026-01-28,A004,烟酰胺原液15ml,224,126.6,28358.4,年货节
2026-01-28,A005,防晒霜SPF50+ 50ml,53,109.6,5808.8,年货节
2026-01-28,B001,补水面膜10片装,95,50.1,4759.5,年货节
2026-01-28,B002,眼霜15ml,57,143.7,8190.9,年货节
2026-01-28,B003,身体乳250ml,56,67.1,3757.6,年货节
2026-01-28,B004,卸妆水500ml,30,41.6,1248.0,年货节
2026-01-28,B005,护手霜50g,64,29.8,1907.2,年货节
2026-01-28,C001,化妆棉200片,22,16.1,354.2,年货节
2026-01-28,C002,唇膜5g,14,38.2,534.8,年货节
2026-01-28,C003,指甲油12ml,7,24.6,172.2,年货节
2026-01-28,C004,发膜200ml,6,46.8,280.8,年货节
2026-01-28,C005,沐浴球,5,12.8,64.0,年货节
2026-01-29,A001,爆款玻尿酸面膜,572,75.6,43243.2,年货节
2026-01-29,A002,美白精华液30ml,274,169.2,46360.8,年货节
2026-01-29,A003,氨基酸洁面乳120g,218,58.6,12774.8,年货节
2026-01-29,A004,烟酰胺原液15ml,199,126.6,25193.4,年货节
2026-01-29,A005,防晒霜SPF50+ 50ml,58,109.6,6356.8,年货节
2026-01-29,B001,补水面膜10片装,98,50.1,4909.8,年货节
2026-01-29,B002,眼霜15ml,62,143.7,8909.4,年货节
2026-01-29,B003,身体乳250ml,61,67.1,4093.1,年货节
2026-01-29,B004,卸妆水500ml,33,41.6,1372.8,年货节
2026-01-29,B005,护手霜50g,60,29.8,1788.0,年货节
